date,win
2019-11-20 5:00:00,1765.805000000000
2019-8-19 5:00:00,1874.508280000000
2019-7-4 6:00:00,450.702500040000
2019-11-27 5:00:00,1267.432701670000
2019-12-1 3:00:00,736.753000000000
2019-11-11 3:00:00,721.610000000000
2019-11-12 4:00:00,1528.312650020000
2019-11-19 4:00:00,1510.953600000000
2019-8-4 4:00:00,2594.139000000000
2019-10-10 4:00:00,2801.865500000000
2019-10-27 7:00:00,162.235950034000
2019-9-2 5:00:00,3590.193000026000
2019-6-22 7:00:00,587.725000000000
2019-7-13 0:00:00,0.000000000000
2019-6-2 6:00:00,244.265000000000
2019-8-3 3:00:00,3566.559000000000
2019-6-13 5:00:00,808.870000000000
2019-9-22 6:00:00,2533.724195500000
2019-6-29 7:00:00,314.115000000000
2019-7-11 6:00:00,1122.959700000000
2019-9-25 7:00:00,598.555050000000
2019-9-29 6:00:00,1789.748712000000
2019-12-16 4:00:00,1425.175455000000
2019-6-17 1:00:00,0.000000000000
2019-9-11 7:00:00,682.814000000000
2019-8-27 6:00:00,1048.715800080000
2019-7-18 6:00:00,486.567200000000
2019-9-18 7:00:00,2311.733200000000
2019-7-14 4:00:00,1071.090600000000
2019-8-15 6:00:00,2273.576666655000
2019-10-14 3:00:00,676.925400015000
2019-7-15 5:00:00,239.280000000000
2019-8-8 6:00:00,1991.765000000000
2019-10-15 4:00:00,1349.109425000000
2019-7-22 5:00:00,1628.214500000000
2019-11-16 6:00:00,860.682000000000
2019-8-30 4:00:00,203.276000000000
2019-8-1 6:00:00,271.608000000000
2019-8-31 5:00:00,4877.759218000000
2019-10-7 3:00:00,964.118700000000
2019-10-29 4:00:00,1218.321238500000
2019-8-23 4:00:00,5129.939500000000
2019-11-23 3:00:00,1186.665390535000
2019-7-30 3:00:00,813.002500000000
2019-11-1 5:00:00,0.000000000000
2019-11-30 3:00:00,493.611249960000
2019-10-22 4:00:00,1611.590000000000
2019-7-7 4:00:00,743.555000000000
2019-9-13 4:00:00,87.011000000000
2019-9-3 6:00:00,2330.607699980000
2019-10-26 6:00:00,1193.843400000000
2019-6-10 7:00:00,51.770000000000
2019-6-25 5:00:00,367.900000000000
2019-9-10 6:00:00,5768.256988000000
2019-10-19 6:00:00,1612.380310000000
2019-6-18 5:00:00,1675.340000000000
2019-11-4 3:00:00,958.888899971000
2019-9-30 7:00:00,1247.611500000000
2019-12-4 4:00:00,1664.770850000000
2019-6-3 7:00:00,419.900000000000
2019-8-3 6:00:00,3267.052600000000
2019-12-21 6:00:00,778.320000000000
2019-8-18 7:00:00,492.050800000000
2019-12-12 4:00:00,1726.043200000000
2019-6-23 3:00:00,168.894999955000
2019-12-5 4:00:00,3877.011200000000
2019-8-25 7:00:00,89.422500004500
2019-10-6 3:00:00,409.502000000000
2019-11-11 7:00:00,278.808070000000
2019-6-16 3:00:00,341.920000000000
2019-10-26 4:00:00,1792.093400000000
2019-7-21 7:00:00,142.650000000000
2019-7-28 7:00:00,17.410000000000
2019-6-24 4:00:00,1034.442400000000
2019-7-14 7:00:00,206.650000000000
2019-9-10 4:00:00,5339.879100000000
2019-6-12 7:00:00,290.432866635000
2019-9-17 4:00:00,5860.287280000000
2019-9-6 5:00:00,1829.880800000000
2019-10-29 5:00:00,1126.759380200000
2019-10-22 5:00:00,2066.032540000000
2019-9-13 5:00:00,206.000000000000
2019-9-24 4:00:00,6260.594800000000
2019-8-21 5:00:00,1603.648300030000
2019-7-20 3:00:00,870.730000000000
2019-9-14 6:00:00,5676.738460000000
2019-12-10 7:00:00,511.990000000000
