date,count
"2016-02-23 04:42:28","38"
"2016-02-24 01:32:50","49"
"2016-02-25 00:53:55","88"
"2016-02-26 01:30:29","21"
"2016-02-27 02:38:28","39"
"2016-02-28 11:12:05","61"
"2016-02-29 05:11:30","56"
"2016-03-01 01:35:10","37"
"2016-03-02 01:23:59","60"
"2016-03-03 01:23:21","26"
"2016-03-04 04:24:21","28"
"2016-03-05 01:45:55","19"
"2016-03-06 02:00:07","50"
"2016-03-07 06:51:58","33"
"2016-03-08 01:57:59","49"
"2016-03-09 01:33:27","78"
"2016-03-10 01:05:57","57"
"2016-03-11 01:59:16","24"
"2016-03-12 01:25:53","36"
"2016-03-13 01:57:02","59"
"2016-03-14 02:33:49","59"
"2016-03-15 03:23:15","53"
"2016-03-16 06:01:54","37"
"2016-03-17 00:52:02","28"
"2016-03-18 14:14:19","3"
"2016-03-19 11:54:35","8"
"2016-03-20 00:05:19","29"
"2016-03-21 00:22:01","26"
"2016-03-22 06:31:56","22"
"2016-03-23 01:16:24","41"
"2016-03-24 03:41:34","85"
"2016-03-25 10:31:56","2"
"2016-03-26 02:41:17","43"
"2016-03-27 07:25:29","37"
"2016-03-28 04:26:44","45"
"2016-03-29 04:25:05","49"
"2016-03-30 05:10:46","29"
"2016-03-31 02:40:24","85"
"2016-04-01 02:17:51","23"
"2016-04-02 02:50:49","29"
"2016-04-03 02:20:04","111"
"2016-04-04 02:21:47","47"
"2016-04-05 00:12:17","61"
"2016-04-06 02:40:47","146"
"2016-04-07 04:47:22","80"
"2016-04-08 07:34:36","27"
"2016-04-09 03:08:37","4"
"2016-04-10 07:58:50","54"
"2016-04-11 00:54:20","38"
"2016-04-12 03:21:59","50"
"2016-04-13 01:35:31","35"
"2016-04-14 23:31:56","50"
"2016-04-15 12:32:15","21"
"2016-04-16 19:05:15","21"
"2016-04-17 18:23:29","51"
"2016-04-18 18:56:56","63"
"2016-04-19 17:50:37","68"
"2016-04-20 17:43:53","103"
"2016-04-21 17:50:27","66"
"2016-04-22 13:09:35","55"
"2016-04-23 23:39:38","35"
"2016-04-24 11:27:46","103"
"2016-04-25 19:33:23","55"
"2016-04-26 07:11:13","72"
"2016-04-27 00:01:40","40"
"2016-04-28 00:01:47","56"
"2016-04-29 16:23:19","42"
"2016-04-30 04:42:43","47"
"2016-05-01 00:01:48","37"
