date,win_price
09-12-19 10:00:00,504.035000000000
09-12-19 11:00:00,467.085000000000
09-12-19 12:00:00,726.442333220000
10-06-19 01:00:00,922.924400000000
10-06-19 02:00:00,568.335000000000
10-06-19 03:00:00,548.060000000000
10-06-19 05:00:00,138.450000000000
10-06-19 06:00:00,20.730000000000
10-06-19 07:00:00,251.219999974000
10-06-19 08:00:00,69.280000000000
10-06-19 09:00:00,51.770000000000
10-06-19 10:00:00,176.370000000000
10-06-19 11:00:00,670.595000000000
10-06-19 12:00:00,401.265000000000
10-07-19 01:00:00,196.914800000000
10-07-19 02:00:00,31.474999955000
10-07-19 03:00:00,164.332000000000
10-07-19 04:00:00,512.330000000000
10-07-19 05:00:00,1061.940000000000
10-07-19 06:00:00,198.650000000000
10-07-19 07:00:00,297.076680000000
10-07-19 08:00:00,244.605000000000
10-07-19 09:00:00,93.830000000000
10-07-19 10:00:00,164.798866653000
10-07-19 11:00:00,259.596000000000
10-07-19 12:00:00,814.362800000000
10-09-19 01:00:00,1515.988500000000
10-09-19 02:00:00,2057.029500000000
10-09-19 03:00:00,2189.052250000000
10-09-19 04:00:00,1956.970400024000
10-09-19 05:00:00,1071.108949970000
10-09-19 06:00:00,871.709988000000
10-09-19 07:00:00,3132.850000000000
10-09-19 08:00:00,1763.697000000000
10-09-19 09:00:00,1649.425000000000
10-09-19 10:00:00,2256.832533365000
10-09-19 11:00:00,2398.386400067000
10-09-19 12:00:00,1766.861100000000
10-10-19 01:00:00,180.710000000000
10-10-19 02:00:00,2040.960000000000
10-10-19 03:00:00,426.334550000000
10-10-19 04:00:00,469.345000000000
10-10-19 05:00:00,424.280000000000
10-10-19 06:00:00,544.893000000000
10-10-19 07:00:00,371.463000000000
10-10-19 08:00:00,269.435000000000
10-10-19 09:00:00,67.800000000000
10-10-19 10:00:00,135.960000000000
10-10-19 11:00:00,256.322700000000
10-10-19 12:00:00,580.195500000000
10-11-19 01:00:00,780.010400000000
10-11-19 02:00:00,300.100800000000
10-11-19 03:00:00,349.082000000000
10-11-19 04:00:00,156.631600000000
10-11-19 05:00:00,439.540000000000
10-11-19 06:00:00,272.057900000000
10-11-19 07:00:00,190.606000000000
10-11-19 08:00:00,43.250000000000
10-11-19 09:00:00,320.489000000000
10-11-19 10:00:00,511.563884872500
10-11-19 11:00:00,535.420799960000
10-11-19 12:00:00,973.760000000000
10-12-19 01:00:00,2807.670000000000
10-12-19 02:00:00,4717.560000000000
10-12-19 03:00:00,803.968333350000
10-12-19 04:00:00,161.140400000000
10-12-19 05:00:00,430.220000000000
10-12-19 06:00:00,156.140180000000
10-12-19 07:00:00,72.590000000000
10-12-19 08:00:00,514.125000000000
10-12-19 09:00:00,511.990000000000
10-12-19 10:00:00,433.230000000000
10-12-19 11:00:00,341.852550000000
10-12-19 12:00:00,528.955700000000
11-06-19 01:00:00,270.180000000000
11-06-19 02:00:00,1499.210000000000
11-06-19 03:00:00,210.290000000000
11-06-19 04:00:00,394.105000000000
11-06-19 05:00:00,170.230000000000
11-06-19 07:00:00,897.530000000000
11-06-19 08:00:00,48.250000000000
11-06-19 09:00:00,111.040000000000
11-06-19 10:00:00,649.490500000000
11-06-19 11:00:00,212.437800000000
11-06-19 12:00:00,2004.255000000000
11-07-19 01:00:00,484.874999861000
11-07-19 02:00:00,4992.400000000000
11-07-19 03:00:00,2466.322300000000
11-07-19 04:00:00,95.780000000000
11-07-19 05:00:00,266.974000000000
11-07-19 06:00:00,119.730000000000
11-07-19 07:00:00,178.960000000000
11-07-19 08:00:00,824.269700000000
11-07-19 09:00:00,687.066666640000
11-07-19 10:00:00,4605.740000000000
11-07-19 11:00:00,336.770000000000
11-07-19 12:00:00,848.851200000000
11-09-19 01:00:00,1414.474800000000
11-09-19 02:00:00,1356.602800000000
11-09-19 03:00:00,2455.906600000000
11-09-19 04:00:00,1667.142599980000
11-09-19 05:00:00,2553.476100000000
11-09-19 06:00:00,1241.025200000000
11-09-19 07:00:00,1789.053950000000
11-09-19 08:00:00,1178.670400000000
11-09-19 09:00:00,682.814000000000
11-09-19 10:00:00,1485.335400000000
